Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
2.439000000000000000e+03,8.923078323839372672e+01,2.049485294903508059e+00
2.439500000000000000e+03,8.914068410526948583e+01,2.049924037267976562e+00
2.440000000000000000e+03,8.905146466841569008e+01,2.050358933110567605e+00
2.440500000000000000e+03,8.896319134011278607e+01,2.050789646214567163e+00
2.441000000000000000e+03,8.887593078008949021e+01,2.051215837957929722e+00
2.441500000000000000e+03,8.878974963767876716e+01,2.051637168599172778e+00
2.442000000000000000e+03,8.870471428081248177e+01,2.052053298637979584e+00
2.442500000000000000e+03,8.862089051418892893e+01,2.052463890239239142e+00
2.443000000000000000e+03,8.853834328931057485e+01,2.052868608707318465e+00
2.443500000000000000e+03,8.845713640943139922e+01,2.053267123995491605e+00
2.444000000000000000e+03,8.837733223276480032e+01,2.053659112233737094e+00
2.444500000000000000e+03,8.829899137757290362e+01,2.054044257256590011e+00
2.445000000000000000e+03,8.822217243297762934e+01,2.054422252111476332e+00
2.445500000000000000e+03,8.814693167949060637e+01,2.054792800526975771e+00
2.446000000000000000e+03,8.807332282334780871e+01,2.055155618319873589e+00
2.446500000000000000e+03,8.800139674874534990e+01,2.055510434719618473e+00
2.447000000000000000e+03,8.793120129200113411e+01,2.055856993589047832e+00
2.447500000000000000e+03,8.786278104150986223e+01,2.056195054520881360e+00
2.448000000000000000e+03,8.779617716711348407e+01,2.056524393790621907e+00
2.448500000000000000e+03,8.773142728217912634e+01,2.056844805148079214e+00
2.449000000000000000e+03,8.766856534126341671e+01,2.057156100431755785e+00
2.449500000000000000e+03,8.760762157575480558e+01,2.057458109992768680e+00
2.450000000000000000e+03,8.754862246933093672e+01,2.057750682917768525e+00
2.450500000000000000e+03,8.749159077445769128e+01,2.058033687043443472e+00
2.451000000000000000e+03,8.743654557050585652e+01,2.058307008758521128e+00
2.451500000000000000e+03,8.738350236337963395e+01,2.058570552592727143e+00
2.452000000000000000e+03,8.733247322585913253e+01,2.058824240595748645e+00
2.452500000000000000e+03,8.728346697716878566e+01,2.059068011512871887e+00
2.453000000000000000e+03,8.723648939961177007e+01,2.059301819767498376e+00
2.453500000000000000e+03,8.719154348947242283e+01,2.059525634264128602e+00
2.454000000000000000e+03,8.714862973879749575e+01,2.059739437028542675e+00
2.454500000000000000e+03,8.710774644413513101e+01,2.059943221704760408e+00
2.455000000000000000e+03,8.706889003784772285e+01,2.060136991930871186e+00
2.455500000000000000e+03,8.703205543723044002e+01,2.060320759617901398e+00
2.456000000000000000e+03,8.699723640636507582e+01,2.060494543157576075e+00
2.456500000000000000e+03,8.696442592542530292e+01,2.060658365586020224e+00
2.457000000000000000e+03,8.693361656202226584e+01,2.060812252731217598e+00
2.457500000000000000e+03,8.690480083914174259e+01,2.060956231372311542e+00
2.458000000000000000e+03,8.687797159427002214e+01,2.061090327438691805e+00
2.458500000000000000e+03,8.685312232443303060e+01,2.061214564276205863e+00
2.459000000000000000e+03,8.683024751207659619e+01,2.061328961006851479e+00
2.459500000000000000e+03,8.680934292698800903e+01,2.061433531006946041e+00
2.460000000000000000e+03,8.679040589979481979e+01,2.061528280527055834e+00
2.460500000000000000e+03,8.677343556296784755e+01,2.061613207474988663e+00
2.461000000000000000e+03,8.675843305569618735e+01,2.061688300380872807e+00
2.461500000000000000e+03,8.674540168948462338e+01,2.061753537560861549e+00
2.462000000000000000e+03,8.673434707184264880e+01,2.061808886493313064e+00
2.462500000000000000e+03,8.672527718598286128e+01,2.061854303418442669e+00
2.463000000000000000e+03,8.671820242501921427e+01,2.061889733169459227e+00
2.463500000000000000e+03,8.671313557974755781e+01,2.061915109240105792e+00
2.464000000000000000e+03,8.671009177969644099e+01,2.061930354090365736e+00
2.464500000000000000e+03,8.670908838774987260e+01,2.061935379688862646e+00
2.465000000000000000e+03,8.671014484926166688e+01,2.061930088287252882e+00
2.465500000000000000e+03,8.671328249719586267e+01,2.061914373418679780e+00
2.466000000000000000e+03,8.671852431543533157e+01,2.061888121109151761e+00
2.466500000000000000e+03,8.672589466299237415e+01,2.061851211287613506e+00
2.467000000000000000e+03,8.673541896242598170e+01,2.061803519377461313e+00
2.467500000000000000e+03,8.674712335630981386e+01,2.061744918049424946e+00
2.468000000000000000e+03,8.676103433609767990e+01,2.061675279113100334e+00
2.468500000000000000e+03,8.677717834818540155e+01,2.061594475522038117e+00
2.469000000000000000e+03,8.679558138236616571e+01,2.061502383465227517e+00
2.469500000000000000e+03,8.681626854820466122e+01,2.061398884516094654e+00
2.470000000000000000e+03,8.683926364511000884e+01,2.061283867808834547e+00
2.470500000000000000e+03,8.686458873205644693e+01,2.061157232211040302e+00
2.471000000000000000e+03,8.689226370297748758e+01,2.061018888461242149e+00
2.471500000000000000e+03,8.692230587383930640e+01,2.060868761240131075e+00
2.472000000000000000e+03,8.695472958727563650e+01,2.060706791144953254e+00
2.472500000000000000e+03,8.698954584044034277e+01,2.060532936537841753e+00
2.473000000000000000e+03,8.702676194140437360e+01,2.060347175240649698e+00
2.473500000000000000e+03,8.706638119899429284e+01,2.060149506051213830e+00
2.474000000000000000e+03,8.710840265044851094e+01,2.059939950058792046e+00
2.474500000000000000e+03,8.715282083066038865e+01,2.059718551739709635e+00
2.475000000000000000e+03,8.719962558610103542e+01,2.059485379817884265e+00
2.475500000000000000e+03,8.724880193577777732e+01,2.059240527878845928e+00
2.476000000000000000e+03,8.730032998080881157e+01,2.058984114730013637e+00
2.476500000000000000e+03,8.735418486339290212e+01,2.058716284504245486e+00
2.477000000000000000e+03,8.741033677514769806e+01,2.058437206507933936e+00
2.477500000000000000e+03,8.746875101399763253e+01,2.058147074819104638e+00
2.478000000000000000e+03,8.752938808803187953e+01,2.057846107644929035e+00
2.478500000000000000e+03,8.759220386404096814e+01,2.057534546451781576e+00
2.479000000000000000e+03,8.765714975779405904e+01,2.057212654884280401e+00
2.479500000000000000e+03,8.772417296254931784e+01,2.056880717492655997e+00
2.480000000000000000e+03,8.779321671181000397e+01,2.056539038290200683e+00
2.480500000000000000e+03,8.786422057195440516e+01,2.056187939164415113e+00
2.481000000000000000e+03,8.793712076008642953e+01,2.055827758166815844e+00
2.481500000000000000e+03,8.801185048227310403e+01,2.055458847707127834e+00
2.482000000000000000e+03,8.808834028725956955e+01,2.055081572677822876e+00
2.482500000000000000e+03,8.816651843077114847e+01,2.054696308534683435e+00
2.483000000000000000e+03,8.824631124562488083e+01,2.054303439358295069e+00
2.483500000000000000e+03,8.832764351306688866e+01,2.053903355920201790e+00
2.484000000000000000e+03,8.841043883101914957e+01,2.053496453775880859e+00
2.484500000000000000e+03,8.849461997524657875e+01,2.053083131404836781e+00
2.485000000000000000e+03,8.858010924983200596e+01,2.052663788416015933e+00
2.485500000000000000e+03,8.866682882375954478e+01,2.052238823834465098e+00
2.486000000000000000e+03,8.875470105084308159e+01,2.051808634482786164e+00
2.486500000000000000e+03,8.884364877068604471e+01,2.051373613468521206e+00
2.487000000000000000e+03,8.893359558880882787e+01,2.050934148786193845e+00
2.487500000000000000e+03,8.902446613452198676e+01,2.050490622040413324e+00
2.488000000000000000e+03,8.911618629554860149e+01,2.050043407294203757e+00
2.488500000000000000e+03,8.920868342879988688e+01,2.049592870044658621e+00
2.489000000000000000e+03,8.930188654707917806e+01,2.049139366326100387e+00
2.489500000000000000e+03,8.939572648182645764e+01,2.048683241939229127e+00
2.490000000000000000e+03,8.949013602231558195e+01,2.048224831803220791e+00
2.490500000000000000e+03,8.958505003197707595e+01,2.047764459426461237e+00
2.491000000000000000e+03,8.968040554274182341e+01,2.047302436490506139e+00
2.491500000000000000e+03,8.977614182848351732e+01,2.046839062541002008e+00
2.492000000000000000e+03,8.987220045878356700e+01,2.046374624778614315e+00
2.492500000000000000e+03,8.996852533435185251e+01,2.045909397942532237e+00
2.493000000000000000e+03,9.006506270551403759e+01,2.045443644278808204e+00
2.493500000000000000e+03,9.016176117522243771e+01,2.044977613585614140e+00
2.494000000000000000e+03,9.025857168806771824e+01,2.044511543327491410e+00
2.494500000000000000e+03,9.035544750676439207e+01,2.044045658810751842e+00
2.495000000000000000e+03,9.045234417755889922e+01,2.043580173412391066e+00
2.495500000000000000e+03,9.054921948596751236e+01,2.043115288855149814e+00
2.496000000000000000e+03,9.064603340419533595e+01,2.042651195521706597e+00
2.496500000000000000e+03,9.074274803152120228e+01,2.042188072801383925e+00
2.497000000000000000e+03,9.083932752885746709e+01,2.041726089463172578e+00
2.497500000000000000e+03,9.093573804861274823e+01,2.041265404049358523e+00
2.498000000000000000e+03,9.103194766089970358e+01,2.040806165284489548e+00
2.498500000000000000e+03,9.112792627704330073e+01,2.040348512494903233e+00
2.499000000000000000e+03,9.122364557125705176e+01,2.039892576034521898e+00
2.499500000000000000e+03,9.131907890126792893e+01,2.039438477713055864e+00
2.500000000000000000e+03,9.141420122858670538e+01,2.038986331223238579e+00
2.500500000000000000e+03,9.150898903903892290e+01,2.038536242564108925e+00
2.501000000000000000e+03,9.160342026409402649e+01,2.038088310457787600e+00
2.501500000000000000e+03,9.169747420345747457e+01,2.037642626757549369e+00
2.502000000000000000e+03,9.179113144932195212e+01,2.037199276845364171e+00
2.502500000000000000e+03,9.188437381261030623e+01,2.036758340017379876e+00
2.503000000000000000e+03,9.197718425148461563e+01,2.036319889856138321e+00
2.503500000000000000e+03,9.206954680234234445e+01,2.035883994588564505e+00
2.504000000000000000e+03,9.216144651347211436e+01,2.035450717429013512e+00
2.504500000000000000e+03,9.225286938149828586e+01,2.035020116906884446e+00
2.505000000000000000e+03,9.234380229070471557e+01,2.034592247178483415e+00
2.505500000000000000e+03,9.243423295529339612e+01,2.034167158322992996e+00
2.506000000000000000e+03,9.252414986460405544e+01,2.033744896622556197e+00
2.506500000000000000e+03,9.261354223129372087e+01,2.033325504826589913e+00
2.507000000000000000e+03,9.270239994245339687e+01,2.032909022400566368e+00
2.507500000000000000e+03,9.279071351361899644e+01,2.032495485759580056e+00
2.508000000000000000e+03,9.287847404561780706e+01,2.032084928487094988e+00
2.508500000000000000e+03,9.296567318417794468e+01,2.031677381539322091e+00
2.509000000000000000e+03,9.305230308221756275e+01,2.031272873435734372e+00
2.509500000000000000e+03,9.313835636472127533e+01,2.030871430436251401e+00
2.510000000000000000e+03,9.322382609610497184e+01,2.030473076705660684e+00
2.510500000000000000e+03,9.330870574996481537e+01,2.030077834465857656e+00
2.511000000000000000e+03,9.339298918110270620e+01,2.029685724136499392e+00
2.511500000000000000e+03,9.347667059971873016e+01,2.029296764464665781e+00
2.512000000000000000e+03,9.355974454765936343e+01,2.028910972644130783e+00
2.512500000000000000e+03,9.364220587661114337e+01,2.028528364424832642e+00
2.513000000000000000e+03,9.372404972812968538e+01,2.028148954213125688e+00
2.513500000000000000e+03,9.380527151539567399e+01,2.027772755163379959e+00
2.514000000000000000e+03,9.388586690659202816e+01,2.027399779261491286e+00
2.514500000000000000e+03,9.396583180979850169e+01,2.027030037400827212e+00
2.515000000000000000e+03,9.404516235930350376e+01,2.026663539451138085e+00
2.515500000000000000e+03,9.412385490323623571e+01,2.026300294320919626e+00
2.516000000000000000e+03,9.420190599242552310e+01,2.025940310013716772e+00
2.516500000000000000e+03,9.427931237039609869e+01,2.025583593678808469e+00
2.517000000000000000e+03,9.435607096441644615e+01,2.025230151656720601e+00
2.517500000000000000e+03,9.443217887751646344e+01,2.024879989519968948e+00
2.518000000000000000e+03,9.450763338139749692e+01,2.024533112109426547e+00
2.518500000000000000e+03,9.458243191016063633e+01,2.024189523566680027e+00
2.519000000000000000e+03,9.465657205478382252e+01,2.023849227362724879e+00
2.519500000000000000e+03,9.473005155828171553e+01,2.023512226323321173e+00
2.520000000000000000e+03,9.480286831148617921e+01,2.023178522651321032e+00
2.520500000000000000e+03,9.487502034938908935e+01,2.022848117946250301e+00
2.521000000000000000e+03,9.494650584799255455e+01,2.022521013221415753e+00
2.521500000000000000e+03,9.501732312161529137e+01,2.022197208918782074e+00
2.522000000000000000e+03,9.508747062060707833e+01,2.021876704921861556e+00
2.522500000000000000e+03,9.515694692942649624e+01,2.021559500566819434e+00
2.523000000000000000e+03,9.522575076504028857e+01,2.021245594652010702e+00
2.523500000000000000e+03,9.529388097560536153e+01,2.020934985446122045e+00
2.524000000000000000e+03,9.536133653939771193e+01,2.020627670695097411e+00
2.524500000000000000e+03,9.542811656395457476e+01,2.020323647628003538e+00
2.525000000000000000e+03,9.549422028539919438e+01,2.020022912961986439e+00
2.525500000000000000e+03,9.555964706791975516e+01,2.019725462906441837e+00
2.526000000000000000e+03,9.562439640337605340e+01,2.019431293166539465e+00
2.526500000000000000e+03,9.568846791101015015e+01,2.019140398946197568e+00
2.527000000000000000e+03,9.575186133723869375e+01,2.018852774950622653e+00
2.527500000000000000e+03,9.581457655550686070e+01,2.018568415388499737e+00
2.528000000000000000e+03,9.587661356618551167e+01,2.018287313973927688e+00
2.528500000000000000e+03,9.593797249649480818e+01,2.018009463928164937e+00
2.529000000000000000e+03,9.599865360043907003e+01,2.017734857981267282e+00
2.529500000000000000e+03,9.605865725873934480e+01,2.017463488373673286e+00
2.530000000000000000e+03,9.611798397875118383e+01,2.017195346857793670e+00
2.530500000000000000e+03,9.617663439435666817e+01,2.016930424699657998e+00
2.531000000000000000e+03,9.623460926582076524e+01,2.016668712680662612e+00
2.531500000000000000e+03,9.629190947960341873e+01,2.016410201099457122e+00
2.532000000000000000e+03,9.634853604811952721e+01,2.016154879774004094e+00
2.532500000000000000e+03,9.640449010944004726e+01,2.015902738043847453e+00
2.533000000000000000e+03,9.645977292692866456e+01,2.015653764772605605e+00
2.533500000000000000e+03,9.651438588880864700e+01,2.015407948350721234e+00
2.534000000000000000e+03,9.656833050765601456e+01,2.015165276698482444e+00
2.534500000000000000e+03,9.662160841981514636e+01,2.014925737269327222e+00
2.535000000000000000e+03,9.667422138473442317e+01,2.014689317053449447e+00
2.535500000000000000e+03,9.672617128421914856e+01,2.014456002581716643e+00
2.536000000000000000e+03,9.677746012160062605e+01,2.014225779929895488e+00
2.536500000000000000e+03,9.682809002081971528e+01,2.013998634723208614e+00
2.537000000000000000e+03,9.687806322542458304e+01,2.013774552141208041e+00
2.537500000000000000e+03,9.692738209748218026e+01,2.013553516922976794e+00
2.538000000000000000e+03,9.697604911640381431e+01,2.013335513372654706e+00
2.538500000000000000e+03,9.702406687768504412e+01,2.013120525365283964e+00
2.539000000000000000e+03,9.707143809156109171e+01,2.012908536352975730e+00
2.539500000000000000e+03,9.711816558157876500e+01,2.012699529371389850e+00
2.540000000000000000e+03,9.716425228308629869e+01,2.012493487046518315e+00
2.540500000000000000e+03,9.720970124164296067e+01,2.012290391601771589e+00
2.541000000000000000e+03,9.725451561135024292e+01,2.012090224865357602e+00
2.541500000000000000e+03,9.729869865310672594e+01,2.011892968277940508e+00
2.542000000000000000e+03,9.734225373278906090e+01,2.011698602900575228e+00
2.542500000000000000e+03,9.738518431936141440e+01,2.011507109422904005e+00
2.543000000000000000e+03,9.742749398291596208e+01,2.011318468171606089e+00
2.543500000000000000e+03,9.746918639264734452e+01,2.011132659119087673e+00
2.544000000000000000e+03,9.751026531476357206e+01,2.010949661892401874e+00
2.544500000000000000e+03,9.755073461033681781e+01,2.010769455782386306e+00
