Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
7.840000000000000000e+02,7.125695660422937294e+01,2.147172730374207195e+00
7.850000000000000000e+02,7.172402444199673255e+01,2.144335350120499140e+00
7.860000000000000000e+02,7.227034875566600647e+01,2.141039849498186154e+00
7.870000000000000000e+02,7.287764313180151987e+01,2.137405680922602524e+00
7.880000000000000000e+02,7.352997125671468837e+01,2.133535603796417490e+00
7.890000000000000000e+02,7.421425237737643954e+01,2.129512683205320389e+00
7.900000000000000000e+02,7.492027673409072008e+01,2.125400627134138798e+00
7.910000000000000000e+02,7.564042614375047435e+01,2.121246033087733185e+00
7.920000000000000000e+02,7.636926255878069014e+01,2.117081403036245923e+00
7.930000000000000000e+02,7.710309117119136602e+01,2.112928210124402906e+00
7.940000000000000000e+02,7.783955102946545423e+01,2.108799677698440789e+00
7.950000000000000000e+02,7.857724747810149779e+01,2.104703188377468059e+00
7.960000000000000000e+02,7.931541986275205147e+01,2.100642372451656748e+00
7.970000000000000000e+02,8.005363301097526119e+01,2.096618954053029338e+00
7.980000000000000000e+02,8.079148791690616349e+01,2.092634393500818035e+00
7.990000000000000000e+02,8.152836020006914453e+01,2.088691292659695886e+00
8.000000000000000000e+02,8.226318748056544905e+01,2.084794466740272689e+00
8.010000000000000000e+02,8.299433222020894618e+01,2.080951565088201338e+00
8.020000000000000000e+02,8.371954088838535313e+01,2.077173161964831483e+00
8.030000000000000000e+02,8.443600444697371188e+01,2.073472325905441949e+00
8.040000000000000000e+02,8.514050492719880481e+01,2.069863778560503853e+00
8.050000000000000000e+02,8.582961621711496036e+01,2.066362829397035306e+00
8.060000000000000000e+02,8.649992005792933014e+01,2.062984293904159383e+00
8.070000000000000000e+02,8.714820196313367262e+01,2.059741568801202849e+00
8.080000000000000000e+02,8.777160316110240501e+01,2.056645969119063277e+00
8.090000000000000000e+02,8.836771852235220592e+01,2.053706357476182021e+00
8.100000000000000000e+02,8.893464226593683009e+01,2.050929037518364417e+00
8.110000000000000000e+02,8.947097072886477065e+01,2.048317850687297437e+00
8.120000000000000000e+02,8.997577448114380161e+01,2.045874406398424661e+00
8.130000000000000000e+02,9.044855173029522177e+01,2.043598382707723982e+00
8.140000000000000000e+02,9.088917278601984151e+01,2.041487849224134621e+00
8.150000000000000000e+02,9.129782259519777199e+01,2.039539580035984123e+00
8.160000000000000000e+02,9.167494578819335516e+01,2.037749338186508385e+00
8.170000000000000000e+02,9.202119665184261521e+01,2.036112123430352305e+00
8.180000000000000000e+02,9.233739502857640957e+01,2.034622381687333448e+00
8.190000000000000000e+02,9.262448825304309707e+01,2.033274178467335602e+00
8.200000000000000000e+02,9.288351874506572869e+01,2.032061340398910509e+00
8.210000000000000000e+02,9.311559665210744186e+01,2.030977569581080111e+00
8.220000000000000000e+02,9.332187687298115009e+01,2.030016535337113126e+00
8.230000000000000000e+02,9.350353982499822791e+01,2.029171947444450286e+00
8.240000000000000000e+02,9.366177539302860566e+01,2.028437614266006328e+00
8.250000000000000000e+02,9.379776959463254116e+01,2.027807488532024305e+00
8.260000000000000000e+02,9.391269359751436241e+01,2.027275702869390628e+00
8.270000000000000000e+02,9.400769482947436018e+01,2.026836596557676007e+00
8.280000000000000000e+02,9.408389002710433147e+01,2.026484734397403731e+00
8.290000000000000000e+02,9.414236018040423914e+01,2.026214917985261543e+00
8.300000000000000000e+02,9.418414744962622365e+01,2.026022189080944003e+00
8.310000000000000000e+02,9.421025426037539319e+01,2.025901824103873317e+00
8.320000000000000000e+02,9.422164492302202632e+01,2.025849318111415442e+00
8.330000000000000000e+02,9.421925026744395382e+01,2.025860355903425614e+00
8.340000000000000000e+02,9.420397592016094279e+01,2.025930767231035823e+00
8.350000000000000000e+02,9.417671495093058809e+01,2.026056462582677131e+00
8.360000000000000000e+02,9.413836563345834918e+01,2.026233345890604109e+00
8.370000000000000000e+02,9.408985492805001627e+01,2.026457201081666160e+00
8.380000000000000000e+02,9.403216790131116909e+01,2.026723551164432369e+00
8.390000000000000000e+02,9.396638252242962608e+01,2.027027492105890616e+00
8.400000000000000000e+02,9.389370798628611681e+01,2.027363509740195191e+00
8.410000000000000000e+02,9.381552282755922079e+01,2.027725296795826360e+00
8.420000000000000000e+02,9.373340666525322717e+01,2.028105598603358484e+00
8.430000000000000000e+02,9.364915678559195555e+01,2.028496128646598784e+00
8.440000000000000000e+02,9.356477867269670412e+01,2.028887605394474214e+00
8.450000000000000000e+02,9.348243921827449299e+01,2.029269964174375218e+00
8.460000000000000000e+02,9.340437411397462597e+01,2.029632785342910584e+00
8.470000000000000000e+02,9.333274794358160875e+01,2.029965947295331308e+00
8.480000000000000000e+02,9.326947658380774442e+01,2.030260460434549774e+00
8.490000000000000000e+02,9.321603443906127495e+01,2.030509376600449389e+00
8.500000000000000000e+02,9.317327941819988268e+01,2.030708618387171871e+00
8.510000000000000000e+02,9.314133137284301256e+01,2.030857558503925464e+00
8.520000000000000000e+02,9.311953186146760686e+01,2.030959216011330337e+00
8.530000000000000000e+02,9.310649577052305403e+01,2.031020018493604695e+00
8.540000000000000000e+02,9.310024418991430650e+01,2.031049179918837488e+00
8.550000000000000000e+02,9.309839060341177230e+01,2.031057826624445006e+00
8.560000000000000000e+02,9.309834459181806210e+01,2.031058041263882785e+00
8.570000000000000000e+02,9.309750004778312871e+01,2.031061980995349625e+00
8.580000000000000000e+02,9.309338527084960901e+01,2.031081176617237638e+00
8.590000000000000000e+02,9.308376521346437471e+01,2.031126057934100171e+00
8.600000000000000000e+02,9.306669722549918333e+01,2.031205698166137719e+00
8.610000000000000000e+02,9.304054864469645736e+01,2.031327737309469583e+00
8.620000000000000000e+02,9.300398734223401220e+01,2.031498431622321466e+00
8.630000000000000000e+02,9.295595594902192715e+01,2.031722778534078788e+00
8.640000000000000000e+02,9.289563839256112487e+01,2.032004676388604825e+00
8.650000000000000000e+02,9.282242475724608255e+01,2.032347090895037400e+00
8.660000000000000000e+02,9.273587808734906446e+01,2.032752211477762305e+00
8.670000000000000000e+02,9.263570491974134313e+01,2.033221589334452517e+00
8.680000000000000000e+02,9.252173012907648797e+01,2.033756254646711170e+00
8.690000000000000000e+02,9.239387601948921258e+01,2.034356813401996256e+00
8.700000000000000000e+02,9.225214538706758560e+01,2.035023525234691544e+00
8.710000000000000000e+02,9.209660839721438208e+01,2.035756363087583232e+00
8.720000000000000000e+02,9.192739349006410521e+01,2.036555053697393536e+00
8.730000000000000000e+02,9.174468309578871583e+01,2.037419095131115299e+00
8.740000000000000000e+02,9.154871568195790132e+01,2.038347743947223289e+00
8.750000000000000000e+02,9.133979654285535332e+01,2.039339960108190741e+00
8.760000000000000000e+02,9.111832072671867877e+01,2.040394292724390546e+00
8.770000000000000000e+02,9.088481246321669005e+01,2.041508684594283807e+00
8.780000000000000000e+02,9.063998614713855773e+01,2.042680169519567990e+00
8.790000000000000000e+02,9.038483387843876926e+01,2.043904435846219947e+00
8.800000000000000000e+02,9.012074295727445872e+01,2.045175236600730528e+00
8.810000000000000000e+02,8.984964242574272930e+01,2.046483646911555265e+00
8.820000000000000000e+02,8.957416935199978525e+01,2.047817210485497252e+00
8.830000000000000000e+02,8.929783200933466958e+01,2.049159084871948533e+00
8.840000000000000000e+02,8.902512889511608307e+01,2.050487388859581817e+00
8.850000000000000000e+02,8.876156357854090118e+01,2.051775056062028479e+00
8.860000000000000000e+02,8.851348479559079863e+01,2.052990560644653684e+00
8.870000000000000000e+02,8.828769290084181875e+01,2.054099831844503843e+00
8.880000000000000000e+02,8.809080061070078216e+01,2.055069442922974332e+00
8.890000000000000000e+02,8.792841792210757035e+01,2.055870740942662867e+00
8.900000000000000000e+02,8.780432341271350083e+01,2.056484099264089593e+00
8.910000000000000000e+02,8.771983922600867345e+01,2.056902172974009346e+00
8.920000000000000000e+02,8.767359999888562072e+01,2.057131160349375154e+00
8.930000000000000000e+02,8.766179160924113489e+01,2.057189657591985021e+00
8.940000000000000000e+02,8.767878349712667330e+01,2.057105484454484490e+00
8.950000000000000000e+02,8.771796395675033864e+01,2.056911457393629572e+00
8.960000000000000000e+02,8.777256079981553683e+01,2.056641230742128457e+00
8.970000000000000000e+02,8.783628496660998053e+01,2.056326040979373104e+00
8.980000000000000000e+02,8.790372709717819077e+01,2.055992710552824398e+00
8.990000000000000000e+02,8.797051918287010608e+01,2.055662844910083997e+00
9.000000000000000000e+02,8.803332045902877212e+01,2.055352917025496939e+00
9.010000000000000000e+02,8.808969867970373002e+01,2.055074875562266090e+00
9.020000000000000000e+02,8.813796772675010516e+01,2.054836967613637544e+00
9.030000000000000000e+02,8.817702404607658195e+01,2.054644562599476920e+00
9.040000000000000000e+02,8.820620682441085592e+01,2.054500853703225438e+00
9.050000000000000000e+02,8.822519403900344059e+01,2.054407377796831025e+00
9.060000000000000000e+02,8.823393897685778597e+01,2.054364332382372371e+00
9.070000000000000000e+02,8.823264835819054497e+01,2.054370684956804638e+00
9.080000000000000000e+02,8.822180217422831561e+01,2.054424074801449951e+00
9.090000000000000000e+02,8.820221512303911027e+01,2.054520507797517936e+00
9.100000000000000000e+02,8.817513850319768665e+01,2.054653849481541616e+00
9.110000000000000000e+02,8.814239796458488740e+01,2.054815138434443078e+00
9.120000000000000000e+02,8.810655498183180612e+01,2.054991779595471080e+00
9.130000000000000000e+02,8.807106713763296568e+01,2.055166741374762296e+00
9.140000000000000000e+02,8.804040472698531516e+01,2.055317969636495157e+00
9.150000000000000000e+02,8.802006273753664800e+01,2.055418326223468206e+00
9.160000000000000000e+02,8.801639707684212510e+01,2.055436413115400374e+00
9.170000000000000000e+02,8.803622590191525887e+01,2.055338583850461642e+00
9.180000000000000000e+02,8.808618395161155945e+01,2.055092204006923051e+00
9.190000000000000000e+02,8.817189989511922477e+01,2.054669801091848935e+00
9.200000000000000000e+02,8.829715915049143860e+01,2.054053269073764287e+00
9.210000000000000000e+02,8.846326980763987535e+01,2.053237012138354523e+00
9.220000000000000000e+02,8.866882229760378209e+01,2.052229059811439438e+00
9.230000000000000000e+02,8.890991909739655341e+01,2.051049784935761622e+00
9.240000000000000000e+02,8.918079863862421064e+01,2.049728642742248308e+00
9.250000000000000000e+02,8.947466321024978697e+01,2.048299927653860486e+00
9.260000000000000000e+02,8.978449360080441011e+01,2.046798662498676258e+00
9.270000000000000000e+02,9.010368832230493297e+01,2.045257431160343309e+00
9.280000000000000000e+02,9.042645757788993421e+01,2.043704482146849077e+00
9.290000000000000000e+02,9.074798408036164687e+01,2.042163013812502648e+00
9.300000000000000000e+02,9.106440964697003437e+01,2.040651323509730997e+00
9.310000000000000000e+02,9.137271817722840694e+01,2.039183455401109679e+00
9.320000000000000000e+02,9.167057503659904683e+01,2.037770044373286016e+00
9.330000000000000000e+02,9.195616389503513233e+01,2.036419154344556226e+00
9.340000000000000000e+02,9.222804383842060361e+01,2.035137002672959827e+00
9.350000000000000000e+02,9.248503599789434304e+01,2.033928530063802143e+00
9.360000000000000000e+02,9.272614050792078899e+01,2.032797816254942269e+00
9.370000000000000000e+02,9.295048024902177985e+01,2.031748362008690467e+00
9.380000000000000000e+02,9.315726616967461382e+01,2.030783264929605814e+00
9.390000000000000000e+02,9.334577885227965055e+01,2.029905316307417884e+00
9.400000000000000000e+02,9.351536159253973324e+01,2.029117042529732906e+00
9.410000000000000000e+02,9.366542112286141730e+01,2.028420709936271216e+00
9.420000000000000000e+02,9.379543297765067678e+01,2.027818307472665005e+00
9.430000000000000000e+02,9.390494926047904301e+01,2.027311517639410532e+00
9.440000000000000000e+02,9.399360719601617120e+01,2.026901683143986777e+00
9.450000000000000000e+02,9.406113733710122915e+01,2.026589774300965541e+00
9.460000000000000000e+02,9.410737066845219090e+01,2.026376360469898774e+00
9.470000000000000000e+02,9.413224412619217674e+01,2.026261587545857168e+00
9.480000000000000000e+02,9.413580425807116114e+01,2.026245162606592931e+00
9.490000000000000000e+02,9.411820890114171334e+01,2.026326346176765991e+00
9.500000000000000000e+02,9.407972686634852266e+01,2.026503952116255558e+00
9.510000000000000000e+02,9.402073570461178065e+01,2.026776354815463144e+00
9.520000000000000000e+02,9.394171769578274223e+01,2.027141503137441791e+00
9.530000000000000000e+02,9.384325425795651654e+01,2.027596940345128385e+00
9.540000000000000000e+02,9.372601902665208229e+01,2.028139829057960863e+00
9.550000000000000000e+02,9.359076990741198188e+01,2.028766980064657499e+00
9.560000000000000000e+02,9.343834046738307109e+01,2.029474883547796704e+00
9.570000000000000000e+02,9.326963110744171104e+01,2.030259740920423273e+00
9.580000000000000000e+02,9.308560055253005316e+01,2.031117495004045814e+00
9.590000000000000000e+02,9.288725831997322757e+01,2.032043855660214060e+00
9.600000000000000000e+02,9.267565897852175283e+01,2.033034317197851770e+00
9.610000000000000000e+02,9.245189919695350511e+01,2.034084162900859472e+00
9.620000000000000000e+02,9.221711879702000658e+01,2.035188450866369791e+00
9.630000000000000000e+02,9.197250725788613579e+01,2.036341974073790251e+00
9.640000000000000000e+02,9.171931733716220947e+01,2.037539186364763388e+00
9.650000000000000000e+02,9.145888761878617856e+01,2.038774085089174903e+00
9.660000000000000000e+02,9.119267577154883497e+01,2.040040041054637765e+00
9.670000000000000000e+02,9.092230395113499242e+01,2.041329567881217777e+00
9.680000000000000000e+02,9.064961688788361016e+01,2.042634027021640541e+00
9.690000000000000000e+02,9.037675150283729408e+01,2.043943272982100545e+00
9.700000000000000000e+02,9.010621410855364388e+01,2.045245257189706400e+00
9.710000000000000000e+02,8.984095720269998253e+01,2.046525629568992866e+00
9.720000000000000000e+02,8.958444267577544906e+01,2.047767403805472508e+00
9.730000000000000000e+02,8.934067263524204350e+01,2.048950782100644741e+00
9.740000000000000000e+02,8.911416456923612373e+01,2.050053259988509069e+00
9.750000000000000000e+02,8.890984675739308329e+01,2.051050138292028535e+00
9.760000000000000000e+02,8.873285572376589414e+01,2.051915541189096359e+00
9.770000000000000000e+02,8.858823243469672093e+01,2.052623963531602147e+00
9.780000000000000000e+02,8.848053752645208192e+01,2.053152247657110685e+00
9.790000000000000000e+02,8.841343331554870133e+01,2.053481744358066852e+00
9.800000000000000000e+02,8.838930243582927915e+01,2.053600293518815345e+00
9.810000000000000000e+02,8.840897895622974545e+01,2.053503625110039366e+00
9.820000000000000000e+02,8.847165118251955107e+01,2.053195867237807448e+00
9.830000000000000000e+02,8.857495856149205338e+01,2.052689042173103662e+00
9.840000000000000000e+02,8.871526024918000530e+01,2.052001669097553105e+00
9.850000000000000000e+02,8.888801612017385878e+01,2.051156786652981179e+00
9.860000000000000000e+02,8.908820434508945141e+01,2.050179794582232873e+00
9.870000000000000000e+02,8.931070567409462058e+01,2.049096479112455516e+00
9.880000000000000000e+02,8.955060665690976407e+01,2.047931467694839025e+00
9.890000000000000000e+02,8.980340149963289775e+01,2.046707213170743334e+00
9.900000000000000000e+02,9.006509584301120697e+01,2.045443484489550379e+00
9.910000000000000000e+02,9.033223065754165759e+01,2.044157265198775164e+00
9.920000000000000000e+02,9.060185034173200336e+01,2.042862932731597692e+00
9.930000000000000000e+02,9.087143829838021247e+01,2.041572597950492174e+00
9.940000000000000000e+02,9.113883878948514905e+01,2.040296509114680745e+00
9.950000000000000000e+02,9.140217825691402709e+01,2.039043454225846208e+00
9.960000000000000000e+02,9.165979411554556577e+01,2.037821122593991063e+00
9.970000000000000000e+02,9.191017498407586572e+01,2.036636407059725595e+00
9.980000000000000000e+02,9.215191354005379765e+01,2.035495642200111810e+00
9.990000000000000000e+02,9.238367149399110190e+01,2.034404782099258568e+00
